Zeit,"RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","Auslagerungsdatei","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","NetzwerkGesendet","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","NetzwerkEmpfangen","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","FestplatteGeschrieben","FestplatteGelesen","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","CPU","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_2916_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00009030_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5128_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5148_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5796_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_7328_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_8176_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_824_luid_0x00000000_0x00008CD0_phys_0)\Total Committed",,,,
03/01/2023 15:03:17.917,"24.220013298145499192","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97587273629048354","0","0","0","0","0","0"," "," "," "," ","0","129.97587273629048354","0","0","88730.195787974313134","88730.195787974313134","1.531723278540664257","0","0","1.531723278540664257","0.76243986665426310978","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:18.901,"24.220013298145499192","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10439295513049274","0","0","0","0","0","0"," "," "," "," ","0","134.10439295513049274","0","0","12483.899853277604052","12483.899853277604052","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:19.917,"24.219763447581733828","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97863722322304625","0","0","0","0","0","0"," "," "," "," ","0","129.97863722322304625","0","0","76632.25350954629539","76632.25350954629539","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:20.901,"24.218139314143485308","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","362.69610607631796029","0","0","0","0","0","0"," "," "," "," ","0","362.69610607631796029","0","0","29129.475499776439392","29129.475499776439392","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:21.916,"24.127521394781656028","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.0083116677436692","0","0","0","0","0","0"," "," "," "," ","0","130.0083116677436692","0","0","52444.564997606168617","52444.564997606168617","3.0646298824161033458","1.5259732138830250925","1.5259732138830250925","4.6032865509491820433","2.6799607915814926962","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:22.901,"24.125314253411563215","0","0","0","64.999187002356322296","0","0","0","0","0","0"," "," "," "," ","0","199.06001019471622726","0","0","0","0","0","0"," "," "," "," ","64.999187002356322296","199.06001019471622726","0","0","8319.8959363016092539","8319.8959363016092539","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:23.916,"24.106532690140078046","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98548495418012294","0","0","0","0","0","0"," "," "," "," ","0","129.98548495418012294","0","0","12100.466963007313097","12100.466963007313097","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:24.901,"24.106532690140078046","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10800347421005085","0","0","0","0","0","0"," "," "," "," ","0","134.10800347421005085","0","0","12484.235959781010024","12484.235959781010024","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:25.916,"24.106532690140078046","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97328753547310498","0","0","0","0","0","0"," "," "," "," ","0","129.97328753547310498","0","0","8066.2209961408771051","8066.2209961408771051","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:26.901,"24.106532690140078046","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10871197624325646","0","0","0","0","0","0"," "," "," "," ","0","134.10871197624325646","0","0","8322.8679432529152109","8322.8679432529152109","0","0","0","0","0","65556480","2273280","23588864"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:27.916,"24.160003923848272223","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","275.70989883219135663","0","0","0","0","0","0"," "," "," "," ","0","275.70989883219135663","0","0","12099.725845892740836","12099.725845892740836","0","0","1.531665102497170583","0","0.37774422633379822756","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:28.905,"24.159212672188694171","0","0","0","223.51399602165315628","0","0","0","0","0","0"," "," "," "," ","0","133.50157228442631663","0","0","0","0","0","0"," "," "," "," ","223.51399602165315628","133.50157228442631663","0","0","12427.782729022959757","12427.782729022959757","0","0.44547835625282639072","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:29.889,"24.15896282162493236","0","0","0","224.52554501290157418","0","0","0","0","0","0"," "," "," "," ","0","134.10575539232129927","0","0","0","0","0","0"," "," "," "," ","224.52554501290157418","134.10575539232129927","0","0","70742.817874834217946","70742.817874834217946","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:30.905,"24.156880593895184717","0","0","0","217.59989287389888091","0","0","0","0","0","0"," "," "," "," ","0","1705.353006595442821","0","0","0","0","0","0"," "," "," "," ","217.59989287389888091","1705.353006595442821","0","0","177451.23571631472441","177451.23571631472441","3.0703473692886062985","1.5317814545154129213","0","0","1.1471448992330435246","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:31.889,"24.156880593895184717","0","0","0","224.52764361997083142","0","0","0","0","0","0"," "," "," "," ","0","1759.6465101800426964","0","0","0","0","0","0"," "," "," "," ","224.52764361997083142","1759.6465101800426964","0","0","8322.7622467638047965","8322.7622467638047965","1.5804928320628408578","1.5804928320628408578","0","0","0.78678712909561188127","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:32.905,"24.078381160292398278","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97579594666541425","0","0","0","0","0","0"," "," "," "," ","0","129.97579594666541425","272240.21260101557709","272240.21260101557709","282323.18343809020007","282323.18343809020007","1.5291149850432561585","4.6063301417606510313","0","1.5291149850432561585","1.9137619560886776071","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:33.889,"23.995925514957850311","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.04925111659471781","0","0","0","0","0","0"," "," "," "," ","0","134.04925111659471781","141426.0220265261014","141426.0220265261014","588581.82696333667263","588581.82696333667263","0.035918522533162633437","0.035918522533162633437","0.035918522533162633437","1.6226499745564448851","0.43260646307963224189","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:34.905,"23.993593436664340857","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97281401973418724","0","0","0","0","0","0"," "," "," "," ","0","129.97281401973418724","0","0","80661.916094671396422","80661.916094671396422","0","1.531684494519303108","0","0","0.37775399877367776824","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:35.889,"23.992968775330336229","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1759.7693361006010946","0","0","0","0","0","0"," "," "," "," ","0","1759.7693361006010946","0","0","8323.3431878384089941","8323.3431878384089941","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:36.905,"23.992718901483510052","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97533521082050356","0","0","0","0","0","0"," "," "," "," ","0","129.97533521082050356","0","0","16132.696152227901621","16132.696152227901621","0","1.5316941905275105462","0","0","0.37777365523804506964","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:37.889,"23.99217752367076173","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10794897436372253","0","0","0","0","0","0"," "," "," "," ","0","134.10794897436372253","0","0","8322.8205908938471111","8322.8205908938471111","3.1680321265229682837","0","0","0","0.78691816242107970325","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:38.905,"23.929294693267273431","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1705.4633316521590132","0","0","0","0","0","0"," "," "," "," ","0","1705.4633316521590132","0","0","8066.4870744194486178","8066.4870744194486178","1.5318881102905912428","0","0","0","0.37796000067745749718","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:39.889,"23.928461811488602962","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10504692152721873","0","0","0","0","0","0"," "," "," "," ","0","134.10504692152721873","0","0","16645.280975471981947","16645.280975471981947","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:40.904,"23.928211937641773233","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97440095093998025","0","0","0","0","0","0"," "," "," "," ","0","129.97440095093998025","0","0","8066.2900953795478927","8066.2900953795478927","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:41.889,"23.927670559829021357","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10824872406669783","0","0","0","0","0","0"," "," "," "," ","0","134.10824872406669783","0","0","8322.8391935420786467","8322.8391935420786467","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:42.904,"23.926337953639762901","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97309556921717899","0","0","0","0","0","0"," "," "," "," ","0","129.97309556921717899","0","0","8066.2090825986906566","8066.2090825986906566","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:43.889,"23.925796575827011026","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10561914735646383","0","0","0","0","0","0"," "," "," "," ","0","134.10561914735646383","0","0","8322.6760004177594965","8322.6760004177594965","0","0","1.5805428263568899183","1.5805428263568899183","0.78683752656943939385","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:44.904,"23.924755473603671163","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98191380446326093","0","0","0","0","0","0"," "," "," "," ","0","129.98191380446326093","0","0","72600.80712860202766","72600.80712860202766","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:45.889,"23.924505599756841434","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10436570666905709","0","0","0","0","0","0"," "," "," "," ","0","134.10436570666905709","0","0","12483.897316693555695","12483.897316693555695","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:46.904,"23.924255725910015258","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.9733259287923488","0","0","0","0","0","0"," "," "," "," ","0","129.9733259287923488","0","0","8066.2233788535368149","8066.2233788535368149","1.5317523665366317154","0","0","0","0.37783251299435827164","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:47.888,"23.923297907207931701","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10950223734272413","0","0","0","0","0","0"," "," "," "," ","0","134.10950223734272413","0","0","8322.916987335693193","8322.916987335693193","0","0","0","0","0","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:48.904,"23.922256804984588285","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97126551938140437","0","0","0","0","0","0"," "," "," "," ","0","129.97126551938140437","0","0","24198.286525790284941","24198.286525790284941","1.5315099660451081398","1.5315099660451081398","1.5315099660451081398","1.5315099660451081398","1.5315099660451081398","65556480","2273280","24182784"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:49.919,"23.921757080573996745","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98112024228481687","0","0","0","0","0","0"," "," "," "," ","0","129.98112024228481687","0","0","12100.06064800905915","12100.06064800905915","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:50.904,"23.919175128433661115","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","362.65926150993641386","0","0","0","0","0","0"," "," "," "," ","0","362.65926150993641386","0","0","33287.447286155729671","33287.447286155729671","0.0050587916923694464799","0.0050587916923694464799","0.0050587916923694464799","0.0050587916923694464799","0.0050587916923694464799","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:51.919,"23.917051270584821054","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97566796415861745","0","0","0","0","0","0"," "," "," "," ","0","129.97566796415861745","0","0","44365.02799843280809","44365.02799843280809","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:52.904,"23.916593176293325484","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09805798582888769","0","0","0","0","0","0"," "," "," "," ","0","134.09805798582888769","0","0","8322.2067501508354326","8322.2067501508354326","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:53.919,"23.914844129214728241","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98213139578555797","0","0","0","0","0","0"," "," "," "," ","0","129.98213139578555797","0","0","12100.154777207671941","12100.154777207671941","1.5294737547983494608","0","0","0","0.37551735183607437563","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:54.904,"23.906098823972534717","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10642299665067867","0","0","0","0","0","0"," "," "," "," ","0","134.10642299665067867","0","0","79065.895934025320457","79065.895934025320457","1.5829324943746114762","0","0","0","0.39240853155843025135","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:55.919,"23.898936022049500849","0","0","0","63.019399241975094128","0","0","0","0","0","0"," "," "," "," ","0","198.90497885748391127","0","0","0","0","0","0"," "," "," "," ","63.019399241975094128","198.90497885748391127","0","0","8066.4831029728120484","8066.4831029728120484","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:56.903,"23.897395172132505081","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10767647579655204","0","0","0","0","0","0"," "," "," "," ","0","134.10767647579655204","0","0","8322.8036794676172576","8322.8036794676172576","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:57.904,"23.895979282421986767","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1923.8889916051844011","0","0","0","0","0","0"," "," "," "," ","0","1923.8889916051844011","0","0","8191.5273488719703892","8191.5273488719703892","0.0046297856409194260152","0.0046297856409194260152","0.0046297856409194260152","0.0046297856409194260152","0.0046297856409194260152","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:58.919,"23.895229684164569051","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1894.3850780744619442","0","0","0","0","0","0"," "," "," "," ","0","1894.3850780744619442","0","0","8065.9056962505155752","8065.9056962505155752","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:03:59.903,"23.892689385426390203","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.11696930194656829","0","0","0","0","0","0"," "," "," "," ","0","134.11696930194656829","0","0","16646.760795781003253","16646.760795781003253","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:00.903,"23.88856660665212317","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1155.9287947862412693","0","0","0","0","0","0"," "," "," "," ","0","1155.9287947862412693","0","0","8191.495403883121071","8191.495403883121071","0.0047797715269193297161","0.0047797715269193297161","0.0047797715269193297161","1.5672050875968124295","0.39538110078338739584","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:01.919,"23.870284767791229541","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1138.2121345819666658","0","0","0","0","0","0"," "," "," "," ","0","1138.2121345819666658","64527.569595124361513","64527.569595124361513","32263.784797562180756","32263.784797562180756","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:02.903,"23.869868326901894307","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2308.425101359369819","0","0","0","0","0","0"," "," "," "," ","0","2308.425101359369819","0","0","12485.003365098562426","12485.003365098562426","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:03.919,"23.869868326901894307","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97801008393034294","0","0","0","0","0","0"," "," "," "," ","0","129.97801008393034294","0","0","8066.5140803602835149","8066.5140803602835149","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:04.903,"23.867328028163719011","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1174.4298579894857539","0","0","0","0","0","0"," "," "," "," ","0","1174.4298579894857539","0","0","70742.127916543147876","70742.127916543147876","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:05.919,"23.866328556059471566","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1894.5201300641242597","0","0","0","0","0","0"," "," "," "," ","0","1894.5201300641242597","0","0","8066.4807201067078495","8066.4807201067078495","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:06.903,"23.865828831648880026","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","231.63679026182677489","0","0","0","0","0","0"," "," "," "," ","0","231.63679026182677489","0","0","77504.857260939650587","77504.857260939650587","1.580602819442700202","0","0","0","0.39005067519516378738","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:07.919,"23.864287981731884258","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","224.50654347953241086","0","0","0","0","0","0"," "," "," "," ","0","224.50654347953241086","0","0","20166.201800266771897","20166.201800266771897","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:08.903,"23.863788257321296271","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1271.9553255154137332","0","0","0","0","0","0"," "," "," "," ","0","1271.9553255154137332","0","0","8322.5703088037298585","8322.5703088037298585","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:09.918,"23.862247430687361316","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97917477600503844","0","0","0","0","0","0"," "," "," "," ","0","129.97917477600503844","0","0","64532.690894850493351","64532.690894850493351","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:10.903,"23.853668692487680403","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10379349153652129","0","0","0","0","0","0"," "," "," "," ","0","134.10379349153652129","0","0","12483.844048666673189","12483.844048666673189","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:11.918,"23.852919094230262687","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.9728524127737046","0","0","0","0","0","0"," "," "," "," ","0","129.9728524127737046","0","0","12099.290988243661559","12099.290988243661559","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
03/01/2023 15:04:12.903,"23.852419369819671147","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10997912354659434","0","0","0","0","0","0"," "," "," "," ","0","134.10997912354659434","0","0","8322.9465831825273199","8322.9465831825273199","0","0","0","0","0","65556480","2273280","24178688"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","28499968","13713408",32768,1880064,4132864,36864
