"(PDH-CSV 4.0) (Mitteleurop�ische Zeit)(-60)","RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%)","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%)"
"03/14/2023 14:50:12.123","18.396770725584769224","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.30738552203018799","0","0","0","0","0","0"," "," "," "," ","0","133.30738552203018799","0","0","251813.61163337196922","251813.61163337196922","2.1654682630838473223","2.1654682630838473223","0.58749194474648769315","2.1654682630838473223","1.7709792330237283942"
"03/14/2023 14:50:13.124","18.396770725584769224","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.98272346149889245","0","0","0","0","0","0"," "," "," "," ","0","131.98272346149889245","0","0","8190.9278075499914848","8190.9278075499914848","3.1380182503471520938","3.1380182503471520938","0","1.57572822212694863","1.57572822212694863"
"03/14/2023 14:50:14.139","18.396770725584769224","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97694780056846753","0","0","0","0","0","0"," "," "," "," ","0","129.97694780056846753","0","0","100830.60193013797107","100830.60193013797107","1.5316941905275105462","0","0","0","0.37776380840746082157"
"03/14/2023 14:50:15.123","18.396520851737939495","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10553740051045679","0","0","0","0","0","0"," "," "," "," ","0","134.10553740051045679","0","0","95710.715662327944301","95710.715662327944301","4.7555962563818781064","0","0","3.1681895273215854303","1.977639560227884008"
"03/14/2023 14:50:16.124","18.593748104431142565","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.96227198643907741","0","0","0","0","0","0"," "," "," "," ","0","131.96227198643907741","0","0","12284.487864919419735","12284.487864919419735","0.027662345828904921774","0.027662345828904921774","0.027662345828904921774","4.7138656733681782995","1.1992081790968445176"
"03/14/2023 14:50:17.139","18.585502546882608499","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.90572485672237235","0","0","0","0","0","0"," "," "," "," ","0","129.90572485672237235","0","0","8062.028015350527312","8062.028015350527312","6.1474791988350041549","1.5317814545154129213","0","3.0703473692886062985","2.6857108140062369017"
"03/14/2023 14:50:18.128","18.522328189230137241","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.57703721678885245","0","0","0","0","0","0"," "," "," "," ","0","133.57703721678885245","0","0","8289.8718854540475149","8289.8718854540475149","2.0226569129273452852","0.44237718571649153887","3.6029366401381990315","0.44237718571649153887","1.6275819242295042066"
"03/14/2023 14:50:19.144","18.515581804913374242","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97911078139304664","0","0","0","0","0","0"," "," "," "," ","0","129.97911078139304664","0","0","12099.87358546786345","12099.87358546786345","3.0704332696244507339","1.5318687183486501269","1.5318687183486501269","3.0704332696244507339","2.3011509939865559815"
"03/14/2023 14:50:20.128","18.432459868125725677","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10552377604579988","0","0","0","0","0","0"," "," "," "," ","0","134.10552377604579988","31210.012806061571609","31210.012806061571609","12484.005122424627189","12484.005122424627189","1.5805528252096023856","1.5805528252096023856","1.5805528252096023856","4.7553737018157455907","2.3742580443611327468"
"03/14/2023 14:50:21.128","18.43112723865339575","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.98839821979646558","0","0","0","0","0","0"," "," "," "," ","0","131.98839821979646558","0","0","8191.2799864891876496","8191.2799864891876496","0.0073494598146983669551","0.0073494598146983669551","0.0073494598146983669551","0.0073494598146983669551","0.0073494598146983669551"
"03/14/2023 14:50:22.143","18.238189355060036689","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","703.04362750030975349","0","0","0","0","0","0"," "," "," "," ","0","703.04362750030975349","0","0","8066.2932723845060536","8066.2932723845060536","4.6088193540655737479","1.531684494519303108","0","1.531684494519303108","1.9163312753783579012"
"03/14/2023 14:50:23.128","18.214243910790944625","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","362.70428658555977108","0","0","0","0","0","0"," "," "," "," ","0","362.70428658555977108","0","0","41614.475009928646614","41614.475009928646614","1.580632815958171733","0","0","0","0.39007087515161575908"
"03/14/2023 14:50:24.131","18.214243910790944625","0","0","0","5773.6490339106185274","0","0","0","0","0","0"," "," "," "," ","0","6370.7512043720244037","0","0","0","0","0","0"," "," "," "," ","5773.6490339106185274","6370.7512043720244037","0","0","93909.517988026869716","93909.517988026869716","3.4330389490563995025","0.31797568934854858469","3.4330389490563995025","4.9905705789103365078","3.0436610256941332153"
"03/14/2023 14:50:25.147","18.214243910790944625","0","0","0","10042.627255270903333","0","0","0","0","0","0"," "," "," "," ","0","3464.0614456361445264","0","0","0","0","0","0"," "," "," "," ","10042.627255270903333","3464.0614456361445264","0","0","133095.58200220193248","133095.58200220193248","4.6091481082430885152","0","0","6.1477102355294910296","2.3013049173134847436"
"03/14/2023 14:50:26.131","18.21028769905918665","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10481530769891378","0","0","0","0","0","0"," "," "," "," ","0","134.10481530769891378","0","0","12483.939170462153925","12483.939170462153925","1.5806528136249942129","0","0","1.5806528136249942129","0.78694840083165518152"
"03/14/2023 14:50:27.146","18.206914518542337333","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2713.7624583458141387","0","0","0","0","0","0"," "," "," "," ","0","2713.7624583458141387","0","0","12099.678188734891592","12099.678188734891592","1.5318784143205754766","0","0","0","0"
"03/14/2023 14:50:28.132","18.20120925973197501","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.94661943086487099","0","0","0","0","0","0"," "," "," "," ","0","133.94661943086487099","0","0","70139.320720161966165","70139.320720161966165","0","0.11418565778213984885","0.11418565778213984885","3.2851638908684255291","0.51055286335275340548"
"03/14/2023 14:50:29.116","18.200959385885148833","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10699523422346147","0","0","0","0","0","0"," "," "," "," ","0","134.10699523422346147","0","0","54097.949107817657932","54097.949107817657932","1.580602819442700202","0","0","1.580602819442700202","0.78689800347045979478"
"03/14/2023 14:50:30.132","18.200709512038322657","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1516.3820463516635755","0","0","0","0","0","0"," "," "," "," ","0","1516.3820463516635755","0","0","24199.094266973042977","24199.094266973042977","0","0","0","0","0"
"03/14/2023 14:50:31.117","18.198585654189479044","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1367.7597515791130718","0","0","0","0","0","0"," "," "," "," ","0","1367.7597515791130718","0","0","12468.124501041647818","12468.124501041647818","0","0.11649650830102276089","0.11649650830102276089","3.2874013810533675439","0.51285454394727203464"
"03/14/2023 14:50:32.124","18.197336331521469788","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1275.9349428199295744","0","0","0","0","0","0"," "," "," "," ","0","1275.9349428199295744","0","0","8140.5444326953756899","8140.5444326953756899","3.7333953149490506362","2.18070814260952206","0.62802097026999348373","2.18070814260952206","2.18070814260952206"
"03/14/2023 14:50:33.134","18.197086480957707977","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2094.6229069980499844","0","0","0","0","0","0"," "," "," "," ","0","2094.6229069980499844","0","0","8109.239534086968888","8109.239534086968888","0","0","1.0097402455987891656","1.0097402455987891656","0.23637884126753716529"
"03/14/2023 14:50:34.118","18.196836607110881801","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1954.3764827968143436","0","0","0","0","0","0"," "," "," "," ","0","1954.3764827968143436","0","0","12482.005312165932992","12482.005312165932992","4.7713079150432102793","0.0098733107953719034811","0.0098733107953719034811","3.1841630469605974874","1.9938094747622092662"
"03/14/2023 14:50:35.118","18.196336882700290261","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99468061437124788","0","0","0","0","0","0"," "," "," "," ","0","131.99468061437124788","0","0","8191.6698757040094279","8191.6698757040094279","0.0034198830400011814845","1.5658664473675032447","0.0034198830400011814845","0.0034198830400011814845","0.39402652429286755265"
"03/14/2023 14:50:36.134","18.195795504887541938","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97826605842089975","0","0","0","0","0","0"," "," "," "," ","0","129.97826605842089975","0","0","12099.794949438453841","12099.794949438453841","0","0","0","0","0"
"03/14/2023 14:50:37.118","18.195545631040712209","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1304.4794136588543552","0","0","0","0","0","0"," "," "," "," ","0","1304.4794136588543552","0","0","8322.6599351194199699","8322.6599351194199699","0","1.5806628124553578907","1.5806628124553578907","4.7554801410858331678","1.9775200582418994699"
"03/14/2023 14:50:38.119","18.195295780476950398","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.82496281437505559","0","0","0","0","0","0"," "," "," "," ","0","131.82496281437505559","0","0","12271.70562926545972","12271.70562926545972","0.13126746204787931305","0.13126746204787931305","0","0","0"
"03/14/2023 14:50:39.121","18.195045906630120669","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.86427210472263027","0","0","0","0","0","0"," "," "," "," ","0","131.86427210472263027","0","0","53193.248189638412441","53193.248189638412441","4.7898794426353363818","0.10741449719117168726","1.6682361456725636195","1.6682361456725636195","2.0584365631636347693"
"03/14/2023 14:50:40.123","18.192130797121706109","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1281.1385769882965633","0","0","0","0","0","0"," "," "," "," ","0","1281.1385769882965633","0","0","12260.615914355286804","12260.615914355286804","4.895132945752833642","3.3360367645356658883","0.21784440210133038107","1.7769405833184981347","2.5564886739270820115"
"03/14/2023 14:50:41.131","18.19067325400902746","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.89475090233091237","0","0","0","0","0","0"," "," "," "," ","0","130.89475090233091237","0","0","8123.4075711507175583","8123.4075711507175583","0","0","0","0","0"
"03/14/2023 14:50:42.128","18.187216789970921837","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.44053695808366911","0","0","0","0","0","0"," "," "," "," ","0","132.44053695808366911","0","0","8219.3399906107679271","8219.3399906107679271","1.2354510726820810973","2.8031423254966547631","1.2354510726820810973","2.8031423254966547631","2.0192966990893679302"
"03/14/2023 14:50:43.143","18.186966916124095661","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98042908312100963","0","0","0","0","0","0"," "," "," "," ","0","129.98042908312100963","0","0","8066.6642049161164323","8066.6642049161164323","0","0","3.0704332696244507339","3.0704332696244507339","1.5318687183486501269"
"03/14/2023 14:50:44.128","18.185342782685847141","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10132757266538306","0","0","0","0","0","0"," "," "," "," ","0","134.10132757266538306","0","0","8322.4096626914761146","8322.4096626914761146","0","0","0","0","0"
"03/14/2023 14:50:45.131","18.184593184428425872","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.56141371509798432","0","0","0","0","0","0"," "," "," "," ","0","131.56141371509798432","0","0","20411.952673372776189","20411.952673372776189","3.44880374687410729","0","0","0.33424902903134157128","0.33424902903134157128"
"03/14/2023 14:50:46.115","18.184343333864664061","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10447470058127806","0","0","0","0","0","0"," "," "," "," ","0","134.10447470058127806","0","0","8322.6049753572860936","8322.6049753572860936","3.1679042379973210153","3.1679042379973210153","1.5804928320628408578","4.7553156439317900706","3.1679042379973210153"
"03/14/2023 14:50:47.131","18.183302231641324198","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97708858411232313","0","0","0","0","0","0"," "," "," "," ","0","129.97708858411232313","0","0","8066.4568915230920538","8066.4568915230920538","4.6089132840618107778","1.5317814545154129213","0","0","1.1471350524111856295"
"03/14/2023 14:50:48.133","18.179845744320154211","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.73500187023785202","0","0","0","0","0","0"," "," "," "," ","0","131.73500187023785202","73579.98649915830174","73579.98649915830174","8175.5540554620338298","8175.5540554620338298","1.7603350373018855635","0","0","0.20097527598921249847","0"
"03/14/2023 14:50:49.117","18.179845744320154211","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10142293800774382","0","0","0","0","0","0"," "," "," "," ","0","134.10142293800774382","104030.19476403025328","104030.19476403025328","12483.623371683630467","12483.623371683630467","0","1.5806528136249942129","0","1.5806528136249942129","0.78694840083165518152"
"03/14/2023 14:50:50.117","18.211162234240017455","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.98821345253870163","0","0","0","0","0","0"," "," "," "," ","0","131.98821345253870163","0","0","225259.88429233271745","225259.88429233271745","1.5676283265641854925","0.0052097285731411702159","0.0052097285731411702159","0.0052097285731411702159","0.39580937833139095972"
"03/14/2023 14:50:51.119","18.203707905067993522","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.84926991463359514","0","0","0","0","0","0"," "," "," "," ","0","131.84926991463359514","0","0","8182.6455995505939427","8182.6455995505939427","0.11988610071331784468","1.6805128803896729472","0.11988610071331784468","1.6805128803896729472","0.90019949055148984485"
"03/14/2023 14:50:52.134","18.199710063217139577","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","703.04819641551762288","0","0","0","0","0","0"," "," "," "," ","0","703.04819641551762288","0","0","8066.3456933276193013","8066.3456933276193013","0","1.5316941905275105462","0","3.0702614688005169796","1.1470572943745427352"
"03/14/2023 14:50:53.118","18.199710063217139577","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","362.70369698696856631","0","0","0","0","0","0"," "," "," "," ","0","362.70369698696856631","0","0","12484.322208895993754","12484.322208895993754","1.5806728112837009625","0","3.168081314327508835","3.168081314327508835","1.9775198573374397348"
"03/14/2023 14:50:54.134","18.205415322027498348","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.9773317564063575","0","0","0","0","0","0"," "," "," "," ","0","129.9773317564063575","290392.99138594930992","290392.99138594930992","20166.179957357591775","20166.179957357591775","1.5318687183486501269","1.5318687183486501269","0","4.608997820900251341","1.1472325039362685217"
"03/14/2023 14:50:55.125","18.202250361955314872","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","3814.6061065990666066","0","0","0","0","0","0"," "," "," "," ","0","3814.6061065990666066","0","0","165339.96415481244912","165339.96415481244912","3.8151515166805372026","0.6615499270634983553","0.6615499270634983553","3.8151515166805372026","2.2383507218720177789"
"03/14/2023 14:50:56.131","18.200667881919226687","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.17092107624549158","0","0","0","0","0","0"," "," "," "," ","0","131.17092107624549158","0","0","12210.820289279579811","12210.820289279579811","2.1808345089023295493","0.62814934237697128694","0","0.62814934237697128694","0.62814934237697128694"
"03/14/2023 14:50:57.115","18.200667881919226687","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2214.7514434236154557","0","0","0","0","0","0"," "," "," "," ","0","2214.7514434236154557","0","0","8322.5889103331464867","8322.5889103331464867","0","1.5807428030251480244","1.5807428030251480244","3.1681501771699038805","1.5807428030251480244"
"03/14/2023 14:50:58.131","18.211287171163430543","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1705.8829323063891934","0","0","0","0","0","0"," "," "," "," ","0","1705.8829323063891934","64547.773586392337165","64547.773586392337165","92787.424530438991496","92787.424530438991496","3.0450478685374093857","3.0450478685374093857","1.5060803743872086535","1.5060803743872086535","2.2755641214623034685"
"03/14/2023 14:50:59.133","18.195878788408794691","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.68979152707882463","0","0","0","0","0","0"," "," "," "," ","0","131.68979152707882463","127188.39501669866149","127188.39501669866149","8172.748274165375733","8172.748274165375733","0.236539165638272042","0","0","4.9129513922489760347","0.62623519634945612466"
"03/14/2023 14:51:00.132","18.207330959431672568","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2182.0515648813011467","0","0","0","0","0","0"," "," "," "," ","0","2182.0515648813011467","417160.21403323404957","417160.21403323404957","86096.948350839447812","86096.948350839447812","3.0342400486855658492","3.0342400486855658492","12.418023269780508855","0","4.598203918868060569"
"03/14/2023 14:51:01.118","18.313024104180051665","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","782.83538107655681415","0","0","0","0","0","0"," "," "," "," ","0","782.83538107655681415","0","0","150044.80008696368895","150044.80008696368895","0.19042779181125402133","0.19042779181125402133","6.5275434875692646131","3.3589856396902595392","2.5668461777205053842"
"03/14/2023 14:51:02.126","18.207247675910416262","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1083.864620544653917","0","0","0","0","0","0"," "," "," "," ","0","1083.864620544653917","0","0","781081.28200539574027","781081.28200539574027","8.4880776158090540662","0.73282995613185297756","8.4880776158090540662","8.4880776158090540662","6.5492706642482527712"
"03/14/2023 14:51:03.127","18.218033532197129176","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","279.72173282019048202","0","0","0","0","0","0"," "," "," "," ","0","279.72173282019048202","363670.22086428420153","363670.22086428420153","262394.96948435698869","262394.96948435698869","4.7838587349602228471","3.2229383863530136622","3.2229383863530136622","4.7838587349602228471","4.0033985606566124815"
"03/14/2023 14:51:04.129","17.891625784777946961","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2174.3135178567490584","0","0","0","0","0","0"," "," "," "," ","0","2174.3135178567490584","564284.22745992406271","564284.22745992406271","135326.08169853381696","135326.08169853381696","4.9349827593824997507","4.9349827593824997507","4.9349827593824997507","4.9349827593824997507","4.9349827593824997507"
"03/14/2023 14:51:05.142","17.829201025382896972","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1711.2832055140470402","0","0","0","0","0","0"," "," "," "," ","0","1711.2832055140470402","311619.5339223362389","311619.5339223362389","115339.6976206049585","115339.6976206049585","0","1.1945675587578641341","0","1.1945675587578641341","0.42265011781065231489"
"03/14/2023 14:51:06.138","17.828159923159553557","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.42524394335089255","0","0","0","0","0","0"," "," "," "," ","0","132.42524394335089255","0","0","12327.586345271936807","12327.586345271936807","2.8202637831712729088","0","1.252848682899831978","2.8202637831712729088","1.6446974422393734194"
"03/14/2023 14:51:07.125","17.825453057378869204","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.80281904293883599","0","0","0","0","0","0"," "," "," "," ","0","133.80281904293883599","0","0","8303.8840424223872105","8303.8840424223872105","3.3823501386124332768","0.21455833987841232968","0","0.21455833987841232968","0.61053738318704864341"
"03/14/2023 14:51:08.135","17.824870026163956993","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.73583675293383521","0","0","0","0","0","0"," "," "," "," ","0","130.73583675293383521","0","0","8113.545262727529007","8113.545262727529007","0.95440336913501511162","2.5019908164922832761","0","0.95440336913501511162","0.95440336913501511162"
"03/14/2023 14:51:09.126","17.823495766572534649","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.15823697687221738","0","0","0","0","0","0"," "," "," "," ","0","133.15823697687221738","0","0","8263.8808887464947475","8263.8808887464947475","3.853215118223851654","0.70086151554267228647","0.70086151554267228647","2.2770383168832619702","1.8829890727823483942"
"03/14/2023 14:51:10.139","17.82316260920445572","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.22721689638945008","0","0","0","0","0","0"," "," "," "," ","0","130.22721689638945008","16163.960012351852129","16163.960012351852129","8081.9800061759260643","8081.9800061759260643","1.3439226820483374247","2.885423890141325387","1.3439226820483374247","2.885423890141325387","2.1146732860948258548"
"03/14/2023 14:51:11.124","17.821413562125858476","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.1040659743239587","0","0","0","0","0","0"," "," "," "," ","0","134.1040659743239587","0","0","16645.159219116088934","16645.159219116088934","3.1681108269862368054","1.5807028077565066226","3.1681108269862368054","1.5807028077565066226","2.3744068173713772651"
"03/14/2023 14:51:12.130","17.818040358325941241","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.22433296782716639","0","0","0","0","0","0"," "," "," "," ","0","131.22433296782716639","0","0","8143.8616338821229874","8143.8616338821229874","6.8025027231066070854","0.58933623798037571007","0","2.1426278592619363295","2.1426278592619363295"
"03/14/2023 14:51:13.136","17.829242678785053755","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.12234569134952267","0","0","0","0","0","0"," "," "," "," ","0","131.12234569134952267","0","0","8137.5322416934486682","8137.5322416934486682","0.65882076655826571354","0","2.2110266920807863933","0.65882076655826571354","0.65882076655826571354"
"03/14/2023 14:51:14.130","17.828534733929796374","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.7992522999673497","0","0","0","0","0","0"," "," "," "," ","0","132.7992522999673497","0","0","8241.6020821313068154","8241.6020821313068154","2.5424180667192319838","0.97052158392438858669","4.114314549514086039","2.5424180667192319838","2.5424180667192319838"
"03/14/2023 14:51:15.146","17.828534733929796374","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97776690909819308","0","0","0","0","0","0"," "," "," "," ","0","129.97776690909819308","0","0","12099.748483174231296","12099.748483174231296","4.6088569260862684018","1.531723278540664257","0","1.531723278540664257","1.1470864960112958642"
